web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
1586608763-10991,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,sanjay kandalkar,It's buttery smooth,Reviewed in India on 7 November 2019,Sometimes fingerprint reader take some time to recognise...so you have to use your pin to unlock the screen. Otherwise phone is awesome...worth it to buy.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_123?ie=UTF8&filterByStar=five_star&pageNumber=123&reviewerType=all_reviews
1586625714-32614,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,tony,Too much heating,Reviewed in India on 18 June 2019,"Product is good however, phone is heating above 60°-80 °",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_67?ie=UTF8&filterByStar=three_star&pageNumber=67&reviewerType=all_reviews
1586608718-10822,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Arun,"One plus 7 t, Premium phone but battery not good.",Reviewed in India on 20 November 2019,"Product is good,only issue with the battery it's draining very fast. Premium phone like One plus 7 t must have a solution for this. Because we are spending almost 38k and your battery not lasting means it's a wastage of money.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&filterByStar=five_star&pageNumber=106&reviewerType=all_reviews
1586622773-27669,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Vicky A.,Best and beast,Reviewed in India on 9 September 2019,Perfect phone for someone who wants to go for XR but doesn't want to pay 59 k,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_131?ie=UTF8&pageNumber=131&reviewerType=all_reviews
1586609512-13758,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Dinesh r.,Excellent,Reviewed in India on 3 March 2020,"Nothing to say about this product, simply awesome 👌😍",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_400?ie=UTF8&filterByStar=five_star&pageNumber=400&reviewerType=all_reviews
1586624006-29935,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Ankur goel,Oneplus is 100plus,Reviewed in India on 2 November 2019,Gud,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_357?ie=UTF8&pageNumber=357&reviewerType=all_reviews
1586608821-11202,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Shanu Kumar Verma,No Cashback Recieved Yet,Reviewed in India on 26 October 2019,"It has been almost a month and i didn't recieve any cashback yet. Will i even get it or was it just a hoax to attract people???

Anywas no problem with the product. Great smartphone.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_144?ie=UTF8&filterByStar=five_star&pageNumber=144&reviewerType=all_reviews
1586607666-8601,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Deepak Kumar Nayak,Very good,Reviewed in India on 10 October 2019,Mobile is very good but Amazon didn't provide me it's headphone and mobile cover which is coming with 7t,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_86?ie=UTF8&filterByStar=four_star&pageNumber=86&reviewerType=all_reviews
1586608651-10539,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Tarique Wasi,In love with 1+7T!❤️,Reviewed in India on 9 February 2020,"Phone is amazing no doubt. In love with 1+7T!
Pros :
>> Everything about this phone.
Cons :
>> Battery backup is very poor.
>> No music equalizer.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&filterByStar=five_star&pageNumber=78&reviewerType=all_reviews
1586624003-29926,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Amazon Customer,5 star,Reviewed in India on 10 November 2019,Super phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_356?ie=UTF8&pageNumber=356&reviewerType=all_reviews
1586596010-2351,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ravindra,plz do something in camera result,Reviewed in India on 4 June 2019,"all over performance is very good , only camera is not like flagship

otherwise screen , performance , build quality A+++",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_125?ie=UTF8&pageNumber=125&reviewerType=all_reviews
1586607496-7912,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Sugandhan,Almost perfect phone.,Reviewed in India on 6 February 2020,The phone is snappy enough that you won't feel using any other phone after this. The default camera is good. But i recommend using Google camera port from XDA developers. The battery life must be improved. I get around 5 to 5.5 hours of screen on time with 90hz turned on. Camera needs to be improved.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&filterByStar=four_star&pageNumber=18&reviewerType=all_reviews
1586596649-4818,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Aneesh K.,Nice product,Reviewed in India on 16 January 2020,Nice product but the battery is too low,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_371?ie=UTF8&pageNumber=371&reviewerType=all_reviews
1586624095-30201,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=one_star,parneet,Worst ever,Reviewed in India on 17 July 2019,"Worst phone ever, they won't even provide type c to 3.5mm connector
Not even earphones.
Worst experience ever.
Also one plus is manufactured by opportunity
Better buy some renowned brand phone, Apple,Samsung even LG is better",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=one_star&pageNumber=16&reviewerType=all_reviews
1586595992-2276,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Saikiran,Marvelous,Reviewed in India on 19 May 2019,"Finally I got OnePlus 7 pro, amazing phone,edge curve is super n battery also excellent,camera, overall marvelous pH by oneplus",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_117?ie=UTF8&pageNumber=117&reviewerType=all_reviews
1586625673-32439,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Shine VK,Not good,Reviewed in India on 7 October 2019,Battery perfomance is very bad.,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&filterByStar=three_star&pageNumber=49&reviewerType=all_reviews
1586615973-23397,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Dhiresh chandra joshi,Superb touch pad,Reviewed in India on 10 November 2019,Like,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_367?ie=UTF8&filterByStar=five_star&pageNumber=367&reviewerType=all_reviews
1586607863-9290,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,ishant,Value for money,Reviewed in India on 25 January 2020,Good phone,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_155?ie=UTF8&filterByStar=four_star&pageNumber=155&reviewerType=all_reviews
1586614230-19114,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Amazon Customer,The product is really good and should be purchased,Reviewed in India on 25 December 2019,Phone's camera can be improved.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_125?ie=UTF8&filterByStar=four_star&pageNumber=125&reviewerType=all_reviews
1586624205-30683,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,NEHAL K DESALE,Good Product. But the delivery service is very inefficient !,Reviewed in India on 10 November 2019,"The Phone is amazing. But a very inefficient delivery service  by amazon , which was not expected from amazon. So before buying the product kindly confirm whether the product will be delivered within assured time.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_392?ie=UTF8&pageNumber=392&reviewerType=all_reviews
1586625696-32539,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,mahendra kumar,Na,Reviewed in India on 22 October 2019,Camera poor,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&filterByStar=three_star&pageNumber=59&reviewerType=all_reviews
1586609130-12391,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Parth Patel,Lovely job OnePlus,Reviewed in India on 8 October 2019,Awesome Mobile,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_263?ie=UTF8&filterByStar=five_star&pageNumber=263&reviewerType=all_reviews
1586616096-23920,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Vinayak Singh,So far so good,Reviewed in India on 12 July 2019,Fingerprint sensor is slow,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_419?ie=UTF8&filterByStar=five_star&pageNumber=419&reviewerType=all_reviews
1586607712-8735,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Amazon Customer,sema purchase,Reviewed in India on 23 November 2019,good,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_100?ie=UTF8&filterByStar=four_star&pageNumber=100&reviewerType=all_reviews
1586623027-28338,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,uves,Hats off to this phone,Reviewed in India on 3 September 2019,The battery life is amazing .,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_198?ie=UTF8&pageNumber=198&reviewerType=all_reviews
1586595680-1285,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Extremely disappointed,Reviewed in India on 27 May 2019,"Super bad... Extremely disappointing camera, bad fingerprint sensor, not worth the money",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews
1586616225-24468,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Saravana,Great,Reviewed in India on 1 June 2019,Great,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_474?ie=UTF8&filterByStar=five_star&pageNumber=474&reviewerType=all_reviews
1586596601-4673,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,हिमाँशु,Best phone I ever used,Reviewed in India on 26 October 2019,Best phone I ever use. Battery life is soo good and screen resolution is the best and it's so easy to Handel,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_357?ie=UTF8&pageNumber=357&reviewerType=all_reviews
1586595847-1859,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Saurabh,Literally the best phone of the year!,Reviewed in India on 22 June 2019,"Simply the best deal in the Android world right now. Stupendously quick and delightful performance! Forget all the reviews saying average battery life, I get 7 hours with 90 hz, qhd+, wifi and location on all the time.
Love the nebula blue gradient. And the screen, o my god! What a treat.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews
1586616113-24002,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Rathan,Extraordinary phone,Reviewed in India on 9 September 2019,The only drawback would be the lack of wireless charging,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_427?ie=UTF8&filterByStar=five_star&pageNumber=427&reviewerType=all_reviews
1586623809-29253,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Madhu Rathod,Super,Reviewed in India on 26 September 2019,I like this product,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_289?ie=UTF8&pageNumber=289&reviewerType=all_reviews
1586596169-2962,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Sk S.,Camera and battery poor,Reviewed in India on 21 July 2019,"The battery life,and camera quality is too poor comparison to one plus 6,6t. Which I both used.not recommend 7 and 7pro.",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_186?ie=UTF8&pageNumber=186&reviewerType=all_reviews
1586623966-29852,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Kuldeep Patil,One plus 7 pro very awesome smartphone,Reviewed in India on 4 September 2019,Awesome 😊👍,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_349?ie=UTF8&pageNumber=349&reviewerType=all_reviews
1586596767-5254,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,S CHANDRA,Recommend for buy,Reviewed in India on 9 October 2019,OnePlus 7Pro is excellent mobile. Photo & selfie popup is excellent,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_415?ie=UTF8&pageNumber=415&reviewerType=all_reviews
1586608946-11687,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Peter John Paul,Love it,Reviewed in India on 6 February 2020,Love it,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_193?ie=UTF8&filterByStar=five_star&pageNumber=193&reviewerType=all_reviews
1586596716-5057,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Praveen  kumar,Overall good mobile,Reviewed in India on 5 March 2020,Camera need to be improved,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_395?ie=UTF8&pageNumber=395&reviewerType=all_reviews
