web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
1586596407-3978,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,V SARATH BABU,Great quality product,Reviewed in India on 28 July 2019,Everything is good. One plus is great product manufacturer.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_287?ie=UTF8&pageNumber=287&reviewerType=all_reviews
1586609376-13321,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,soorya,Awesomenss,Reviewed in India on 10 January 2020,Very satisfied with one plus chngd ma s9 ND started using one plus,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_356?ie=UTF8&filterByStar=five_star&pageNumber=356&reviewerType=all_reviews
1586625689-32511,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Its_donprawin,One and only camera clarity,Reviewed in India on 6 August 2019,Camera clarity is gd,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&filterByStar=three_star&pageNumber=56&reviewerType=all_reviews
1586615712-22733,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Rahul,Beast,Reviewed in India on 7 January 2020,"One of the best Set I have ever used.
Best in class camera and screen.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_300?ie=UTF8&filterByStar=five_star&pageNumber=300&reviewerType=all_reviews
1586622560-26895,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,asish,Wrote on Oneplus 7 😂,Reviewed in India on 7 August 2019,I never regretted for my choice over k20 pro. Such a great software experience couldn't be found in any brand rather than Oneplus. Camera's post processing is awesome.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53&reviewerType=all_reviews
1586625313-31627,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=two_star,ARUN RAJ A,After a day extensive use - 3.5mm jack is an headache,Reviewed in India on 8 June 2019,"After a day use i find out following
Box useful things: Phone, charger & wire, sim ejector, phone cover & preapplied screen guard.
Cons:
- There is no C type to 3.5mm jack in the box which is very disappointing and more disappointing is, its not even available not in retail store or Online store.
And none of the One plus customer care have any idea when it gona be available. Now i become sitting duck with my expensive 3.5mm headset. If you buy third party converter you might have multiple issues like microphone won't work. Giving 3 star just for this.
-Finger print seems little less reponsive sometimes may be because iam keeping the preapplied sticker.
-Battery backup is okay i say. For Full charge you get 26 hours battery life. In which 9 hours usage and remaining stand by.
- Charging- It took 20minutes to reach 40% from zero and 30 more for full. Expected little more speed.
-Phone overheat one time by simple Hotspot, app usage not even playing game. There claim of remain cool is wrong reducing one more star

Pros:
-One plus switch app helps the 80% phone migration easier.
-Display is good
-Camera is better for this price range. Low light is good
-Speed is awesome
-Face recognition is cool. It even respond well with phone not facing you properly which worries me also.

Overall iam happy but headset jack sh*t me.",2.0 out of 5 stars,,
1586614164-18840,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Niranjan,Could have been better.,Reviewed in India on 15 October 2019,Battery life is lagging with the performance.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_98?ie=UTF8&filterByStar=four_star&pageNumber=98&reviewerType=all_reviews
1586608808-11135,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Vivek K,Awesome phone,Reviewed in India on 23 November 2019,Awesome phone. Super clarity. Ease of use. Charge stays for more than a day.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_138?ie=UTF8&filterByStar=five_star&pageNumber=138&reviewerType=all_reviews
1586607968-9713,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,SHIVANK MARAVI,Speakers sound output on above 70℅ is improper,Reviewed in India on 6 October 2019,Speaker problem,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_198?ie=UTF8&filterByStar=four_star&pageNumber=198&reviewerType=all_reviews
1586596400-3950,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,RAMESH M BANGERA,Best,Reviewed in India on 16 August 2019,Nice product,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_284?ie=UTF8&pageNumber=284&reviewerType=all_reviews
1586608720-10825,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Kunal sharma,Amazing deal.. amazing experience with Oneplus,Reviewed in India on 3 February 2020,"Battery life is normal but charging is superfast. Which is very convenient.
The only con with this device is to handle it with care!
Buy a premium cover don't just use the cover provided in box.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_107?ie=UTF8&filterByStar=five_star&pageNumber=107&reviewerType=all_reviews
1586622524-26762,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Santanu,Very good phone with very small requirment missing,Reviewed in India on 23 July 2019,"No back camera gurd. You need to use back cover to protect the camera. Overall phone is beautiful and comfortable in hand.
No 3.5 headphone adopter. You need to buy it or need to buy Bluetooth headset",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&reviewerType=all_reviews
1586608878-11448,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Arvind kumar,Osmmm,Reviewed in India on 3 March 2020,Good one,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_169?ie=UTF8&filterByStar=five_star&pageNumber=169&reviewerType=all_reviews
1586614380-19513,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Praveen singh,Camera qutility so good,Reviewed in India on 3 August 2019,Camera quality  is very good,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_165?ie=UTF8&filterByStar=four_star&pageNumber=165&reviewerType=all_reviews
1586608914-11572,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Shreyas Contractor,Buy Type adaptor for earphones,Reviewed in India on 9 January 2020,Phone is working fine. Battery life is excellent. But the Type C adaptor did not come in the box. So buy it if you don't have wireless earphones.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_181?ie=UTF8&filterByStar=five_star&pageNumber=181&reviewerType=all_reviews
1586609007-11933,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Dhruvin Gandhi,Amazing experience with Oneplus 7T,Reviewed in India on 4 October 2019,"Guys go for it... Good camera with almost all features 4k also  ,many customization possible. Blue is best.  Worth a money 38 for 256GB 👍👍",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_217?ie=UTF8&filterByStar=five_star&pageNumber=217&reviewerType=all_reviews
1586609176-12561,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Shruti,Phone worth the cost,Reviewed in India on 21 November 2019,I am happy that I chose this phone.. loved the features.. awesome camera.. good look.. worth buying it,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_280?ie=UTF8&filterByStar=five_star&pageNumber=280&reviewerType=all_reviews
1586609034-12018,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Lav,Good phone,Reviewed in India on 8 March 2020,It's front Cera is not must better but back is good 👍😊😊 battery backup is so no good  like accept,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_226?ie=UTF8&filterByStar=five_star&pageNumber=226&reviewerType=all_reviews
1586596779-5306,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,E way bill problem,Reviewed in India on 3 June 2019,Phone is really flagship but amazon is not giving any gst input credit and not giving e way bill,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_420?ie=UTF8&pageNumber=420&reviewerType=all_reviews
1586595671-1241,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Jass Boss,Beast with beauty,Reviewed in India on 30 May 2019,"Awesome product. Bought it despite of all criticism. Happy with my decision. When you are a tough competitor than people starts hating you, that's common. Display and performance are the benchmarks. Camera too is doing well with the latest updates, that's what i love most about the OnePlus, they listen to their community and keep you updated from all bugs. It's not light weight so if you are a skinny guy then forget about it or else go for it. Best phone under 50k. If you found it helpful then no need to smash the like button, you just go for this beast. Peace out",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews
1586596098-2714,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Love my OnePlus pro,Reviewed in India on 19 August 2019,I love my OnePlus pro...i am a diehard fan of this phone...I started with the very basic one and graduated to the -pro recently...my OnePlus 3was awesome but then my son gifted me the pro on my 60th....and I just love it ... still to figure out the other features..,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_161?ie=UTF8&pageNumber=161&reviewerType=all_reviews
1586609148-12442,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Kindle Customer,Really solid phone - waiting to find out how the battery performs in a year,Reviewed in India on 11 January 2020,Really solid phone - the battery is solid but let's see if it lasts - cameras also solid,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_268?ie=UTF8&filterByStar=five_star&pageNumber=268&reviewerType=all_reviews
1586608569-10236,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Siva,The budget premium phone,Reviewed in India on 4 March 2020,One plus is maintaining the same quality and happy to see that. In OnePlus 6t the mirror back is the disadvantage which thankfully they did not adopt in 7t. The dual speaker output is good and the wrap charge is awesome. My phone gets fully charged in 1hr.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&filterByStar=five_star&pageNumber=48&reviewerType=all_reviews
1586605663-7506,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,Amazon Customer,Faulty Product one plus 7pro,Reviewed in India on 24 June 2019,Pink line on the edge of my display :(  just 17days I'm facing this problem and service center people are asking me to repair this phone 😤 they just dont want to replace the phone.. dont buy the phone,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_140?ie=UTF8&filterByStar=critical&pageNumber=140&reviewerType=all_reviews
1586608663-10585,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Rushikesh solanki,OnePlus 7T,Reviewed in India on 19 October 2019,The best thing I like about this product is camera which is 48 MP and thing is super macro mode .Face unlocke is also very fast. But battery backup is less.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_83?ie=UTF8&filterByStar=five_star&pageNumber=83&reviewerType=all_reviews
1586608978-11812,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,ajay Lodha,One plus your are a genius.,Reviewed in India on 7 October 2019,"SCREEN SIZE GOOD...AND ITS CAMERA QUALITY IS SUPERB I LIKE WIDE ANGEL EFFECTS... FINGER PRINT IS MORE SMOOTH...
BATTERY LIFE IS ALSO VERY GOOD",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_205?ie=UTF8&filterByStar=five_star&pageNumber=205&reviewerType=all_reviews
1586607824-9127,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Selvaprakash S,Good product,Reviewed in India on 31 December 2019,now good,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_139?ie=UTF8&filterByStar=four_star&pageNumber=139&reviewerType=all_reviews
1586623952-29804,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Sheikh,Semma,Reviewed in India on 12 September 2019,Semma,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_344?ie=UTF8&pageNumber=344&reviewerType=all_reviews
1586624159-30472,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,chandu,Super,Reviewed in India on 12 November 2019,Ntg,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_383?ie=UTF8&pageNumber=383&reviewerType=all_reviews
