web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
1586596239-3248,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Viral,Best choice for 40+ price range,Reviewed in India on 23 July 2019,It's a excellent phone for high usage customere. Had some issue with camera as it was getting reset/close while normal usage but there was a upgrad for it and it was fixed later once I upgraded the phone.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_214?ie=UTF8&pageNumber=214&reviewerType=all_reviews
1586615784-22868,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Bikas Barik,Good,Reviewed in India on 7 June 2019,Good,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_314?ie=UTF8&filterByStar=five_star&pageNumber=314&reviewerType=all_reviews
1586609582-14057,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,ALIM SHEIKH,Beautiful hanset very fast and bery good camera.,Reviewed in India on 24 February 2020,Beautiful hanset very fast and bery good camera,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_430?ie=UTF8&filterByStar=five_star&pageNumber=430&reviewerType=all_reviews
1586607867-9310,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,RISHI JAIN,Sharing issues need a update,Reviewed in India on 21 October 2019,Good phone but can't share images ....,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_157?ie=UTF8&filterByStar=four_star&pageNumber=157&reviewerType=all_reviews
1586595851-1867,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,sumit,Defected Device,Reviewed in India on 9 January 2020,"I would be more than happy if someone help me to report all issues i am facing with device to one plus 7 pro authority.
I think the device i am using is not up to the mark as it's performance is very poor as compared to OnePlus6,  OnePlus6t, OnePlus7 and other OnePlus7Pro,  may be it's defected piece.
Everytime while using almost every application like FB,  Netflix or any other the device is getting freeze and personally i don't think so that is common for oneplus device when you have 256GB ROM and 8GB RAM out of which 100GB is available to use.
My friends who are using OnePlus6,  6t or OnePlus7 giving them better performance as compared to my device i. e.  OnePlus7Pro.
Camera quality for my device is very poor,  unclear and not up to the mark.
Portrait feature is not working properly.",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews
1586596314-3573,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Vin,Beast,Reviewed in India on 22 May 2019,"It fast and very fluid.., disappoint with camera and battery life is ok",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_247?ie=UTF8&pageNumber=247&reviewerType=all_reviews
1586596443-4133,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Mohamed ibrahim,Awesome and very smooth in hand.,Reviewed in India on 7 October 2019,Best phone. Fastest processor amongst Android phones. AMOLED display takes the viewing experience to another level.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_303?ie=UTF8&pageNumber=303&reviewerType=all_reviews
1586625628-32237,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,SANDEEP,Disappointed with the replacement,Reviewed in India on 9 July 2019,Battery life is not upto the expectation.,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&filterByStar=three_star&pageNumber=29&reviewerType=all_reviews
1586596692-4949,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Mayur Badgujar,Setup app is crashing in between,Reviewed in India on 15 October 2019,"The phone delivered has not configurable using google , App is crashing in between while doing the setup first time.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_384?ie=UTF8&pageNumber=384&reviewerType=all_reviews
1586624049-30032,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,muralidhar,Oneplus7,Reviewed in India on 10 November 2019,Excellent,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_362?ie=UTF8&pageNumber=362&reviewerType=all_reviews
1586609330-13176,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Parij Borgohain,Usability,Reviewed in India on 7 March 2020,Usability upto the mark.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_342?ie=UTF8&filterByStar=five_star&pageNumber=342&reviewerType=all_reviews
1586622403-26387,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Anurag,Supports many network bands,Reviewed in India on 19 November 2019,"You might already know all the pros and cons of this device.
I'll mention a couple which may not have been mentioned.
Pros:
- The network bands this phone supports (of which there are many) allow this phone to be easily used in many parts of the world without the need of finding the right carrier for each country. For example this supports 12/16 bands used in the US for 4G.

Cons:
- Compared to other phones at this price point, the cameras aren't very good. Asus 6Z (Zenfone 6)'s camera thrashes this phone's camera at a much cheaper 26k INR even though both these phones have the same SONY sensor.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews
1586596017-2381,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,pratik aashu,S10+ is way better then this phone,Reviewed in India on 15 June 2019,Over weight..finger print sensor sucks,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_128?ie=UTF8&pageNumber=128&reviewerType=all_reviews
1586610474-14928,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=three_star&reviewerType=all_reviews,Amazon Customer,Camera clarity was very poor,Reviewed in India on 24 October 2019,"Back and front Camera clarity was very very poor..try to replace, doesn't work the Blancco app and confused what can i do..all new update are done but the camera quality doesn't improve.. replacement period end in 31st October..pls help",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&filterByStar=three_star&pageNumber=17&reviewerType=all_reviews
1586596806-5428,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Puneet,Great,Reviewed in India on 21 August 2019,"Used iPhone before that, fingerprint scanner was better. Everything else is better in OnePlus 7 pro.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_432?ie=UTF8&pageNumber=432&reviewerType=all_reviews
1586608950-11706,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,SaiRam Raavi,Excellent choice,Reviewed in India on 12 December 2019,Excellent phone..256gb is more than enough...pubg runs like dream..,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_195?ie=UTF8&filterByStar=five_star&pageNumber=195&reviewerType=all_reviews
1586609292-13016,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Shaimol,oneplus boom,Reviewed in India on 9 January 2020,oneplus the best camera phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_326?ie=UTF8&filterByStar=five_star&pageNumber=326&reviewerType=all_reviews
1586607979-9762,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,gopichandaare,Very good nice Mobile,Reviewed in India on 27 February 2020,"Finger print working as good,cemera quality is very very nice and battery life oneday not bad.",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_203?ie=UTF8&filterByStar=four_star&pageNumber=203&reviewerType=all_reviews
1586611371-16038,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=two_star&reviewerType=all_reviews,siddhant shrivastava,Software glitches,Reviewed in India on 15 March 2020,"I bought OnePlus because i thought it will be having a glitches free os but this phone is having too much of glitches issues even my mi a2 OS is running much better than this mobile but camera, charging time, battery life is very good means hardware is very good but software is worst ....
I didn't expect this from OnePlus.",2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=two_star&pageNumber=6&reviewerType=all_reviews
1586607938-9590,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,rahulbhai h.,perfomance is solid smoot like never before 😍 loved it,Reviewed in India on 4 December 2019,"fingerprint reader is very fast
back camera is awesome best for me 😍 selfy is not gud but after update its solved
bettery life is very bad for me bcz im hard user so its small bettery for me
normal uses is best 1 day uses
without pubg its a great bettery life 🤩",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_185?ie=UTF8&filterByStar=four_star&pageNumber=185&reviewerType=all_reviews
1586623901-29602,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Rohit Godiya,Quality,Reviewed in India on 8 November 2019,Nice phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_324?ie=UTF8&pageNumber=324&reviewerType=all_reviews
1586596546-4436,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Neel,Review,Reviewed in India on 2 July 2019,"Slightly heavy apart from that, using this device is an experience. It should be experienced.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_333?ie=UTF8&pageNumber=333&reviewerType=all_reviews
1586596301-3520,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Just The GREAT PHONE,Reviewed in India on 20 October 2019,"Everything is just suuuppppeeeerrrr about this phone.
The only cons is...it's not waterproof(submersible)",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_241?ie=UTF8&pageNumber=241&reviewerType=all_reviews
1586622563-26904,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Smart gadget with good looks,Reviewed in India on 15 October 2019,A smart way of saying hello to the world powerful gadget with beautiful camera,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54&reviewerType=all_reviews
1586596776-5291,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Good product,Reviewed in India on 24 August 2019,Nice,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_419?ie=UTF8&pageNumber=419&reviewerType=all_reviews
1586596783-5321,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Shivaram Krishnan,Awesome phone,Reviewed in India on 30 May 2019,Awesome phone. OnePlus brining good durable phones.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_422?ie=UTF8&pageNumber=422&reviewerType=all_reviews
1586622642-27191,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,jeshwardhan raj,Awesome,Reviewed in India on 15 October 2019,No other option just go for it,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_83?ie=UTF8&pageNumber=83&reviewerType=all_reviews
1586595639-1126,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Dr.Kaushik Roy,Pay more for more happiness,Reviewed in India on 19 May 2019,"After using 36 hrs am writing this review.
Screen,sound ,build quality are just awesome.I found only few Cons. like-
1.battery back up
2. No type-C to 3.5 jack in box where it was available with 6T model.
3. No headphone/earphone in box.after paying 48999 u can expect a pair of headphone",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews
1586609218-12728,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amit ikhar,I love this diwais,Reviewed in India on 17 November 2019,Camera filturs is no like iPhone camera filturs I wish they dose,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_297?ie=UTF8&filterByStar=five_star&pageNumber=297&reviewerType=all_reviews
1586609794-14636,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Sam,Good phone,Reviewed in India on 3 January 2020,Worth to buy,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_488?ie=UTF8&filterByStar=five_star&pageNumber=488&reviewerType=all_reviews
1586614179-18903,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Akshay Jethwa,Happy Customer,Reviewed in India on 1 June 2019,Excellent Phone And the Nebula Blue Colour is Just Awesome 😍,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&filterByStar=four_star&pageNumber=104&reviewerType=all_reviews
1586625415-31899,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=two_star,sathish,Don't Buy,Reviewed in India on 14 November 2019,"Worst Phone , Dont Buy",2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&filterByStar=two_star&pageNumber=28&reviewerType=all_reviews
1586609252-12884,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,KK,Good product.,Reviewed in India on 3 October 2019,Good product.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_312?ie=UTF8&filterByStar=five_star&pageNumber=312&reviewerType=all_reviews
1586596117-2781,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Bad phone,Reviewed in India on 25 December 2019,The front and rear camera have stopped working within one month of purchase,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_168?ie=UTF8&pageNumber=168&reviewerType=all_reviews
1586615954-23318,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Manoj Mohan,One of the best,Reviewed in India on 13 August 2019,Super phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_359?ie=UTF8&filterByStar=five_star&pageNumber=359&reviewerType=all_reviews
