web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
1586607637-8468,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Pradyum,Welcome to OnePlus family,Reviewed in India on 4 March 2020,The Headphones jack and the fact that you have to buy the audio connector separately.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&filterByStar=four_star&pageNumber=73&reviewerType=all_reviews
1586595662-1210,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Anirudh Ani,The one & only legend.... No other flagships can't even come closer to the PRO. Even not in dreams.,Reviewed in India on 21 May 2019,"Loved it
I liked everything in this mobile
It is smooth, fast, powerful
The latest Oxygen OS.
ALL ARE SUPER

I liked very much is it's PREMIUM DISPLAY.....
You feel yourself as superior.
1+ is a brand that no one can beat or at least touch.

Some rival companies are saying that flagship killer is coming but I would say you can never beat a Oxygen OS......

If you are affordable for this just blindly go for the pro .......
Even if you feel it as expensive, gather money & definitely go for this.

There are some minor quality issues with camera
But surely by the time you read this review 1+ would have definitely posted an update and fixed those small things🙂.........

Never compare 1+ with other brands they are not even worth to sit beside 1+.........

You definitely get these thoughts like me after having this phone in your hands............

Feel free to ask your queries .......",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews
1586607739-8826,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,karan kalhan,Ultimate Performance,Reviewed in India on 5 November 2019,Good smart phone,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_109?ie=UTF8&filterByStar=four_star&pageNumber=109&reviewerType=all_reviews
1586616053-23736,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amazon Customer,Best Value for money Flagship smartphone,Reviewed in India on 30 May 2019,The best in ever aspect.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_401?ie=UTF8&filterByStar=five_star&pageNumber=401&reviewerType=all_reviews
1586615971-23386,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Pasikanti Gopi,Great,Reviewed in India on 26 October 2019,Good,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_366?ie=UTF8&filterByStar=five_star&pageNumber=366&reviewerType=all_reviews
1586625651-32338,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Vanita nahar,Super phone ...,Reviewed in India on 12 June 2019,Camera quality is not that what I expected from it but still it's fine. Not bad....😊,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&filterByStar=three_star&pageNumber=39&reviewerType=all_reviews
1586607861-9273,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,sumanth reddy,Nice but need to work on battery,Reviewed in India on 12 October 2019,Did not converted in to EMI,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_154?ie=UTF8&filterByStar=four_star&pageNumber=154&reviewerType=all_reviews
1586623444-28841,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,gourisrinivas,Good,Reviewed in India on 27 July 2019,Good,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_248?ie=UTF8&pageNumber=248&reviewerType=all_reviews
1586596389-3899,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ramesh kumar,Super,Reviewed in India on 28 July 2019,Very good,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_279?ie=UTF8&pageNumber=279&reviewerType=all_reviews
1586607652-8541,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Chetan,Good phone,Reviewed in India on 1 March 2020,Good phone,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_80?ie=UTF8&filterByStar=four_star&pageNumber=80&reviewerType=all_reviews
1586625391-31839,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=two_star,vipin,Bas experience,Reviewed in India on 16 October 2019,I am facing some sound issue with the lower right side of the speaker.,2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&filterByStar=two_star&pageNumber=22&reviewerType=all_reviews
1586608594-10326,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Venkatesh,"Good one, go for it",Reviewed in India on 5 October 2019,"Really a good buy, screen is very smooth to use. Good camera quality.

Pros: display 90 hz, 855+, small notch on front, charging speed

Cons: weight is 190 which feel heavy, no wireless charging, no QHD, bigger screen who loves below 6 inches. price would have below 30k.

Overall good one and cant compliant too much.

Cheers
Venkatesh",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&filterByStar=five_star&pageNumber=57&reviewerType=all_reviews
1586616197-24365,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Nityam,Best value for money. Good phone,Reviewed in India on 13 August 2019,Good phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_464?ie=UTF8&filterByStar=five_star&pageNumber=464&reviewerType=all_reviews
1586616082-23858,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Shashank,Superb phone! Liked it great!,Reviewed in India on 14 August 2019,Phone of the year ❤️,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_413?ie=UTF8&filterByStar=five_star&pageNumber=413&reviewerType=all_reviews
1586607637-8464,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Mohammed Samee,No Headphone in the box,Reviewed in India on 15 October 2019,The phone is very good but consume so much battery and not receiving any headphone in the box and no extra space for headphone.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&filterByStar=four_star&pageNumber=73&reviewerType=all_reviews
1586615812-22929,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Davidson,Worth it !,Reviewed in India on 27 June 2019,"Gorgeous screen , buttery smooth experience !",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_320?ie=UTF8&filterByStar=five_star&pageNumber=320&reviewerType=all_reviews
1586623859-29446,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,tarun nahata,Awsome pro!!,Reviewed in India on 7 September 2019,Awsome in all aspects,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_308?ie=UTF8&pageNumber=308&reviewerType=all_reviews
1586595767-1600,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,chiranjeevi R,Flagship killer,Reviewed in India on 12 June 2019,"Wroth for money,the camera is awesome. The battery life and charging is next level.it has all the best quality which need to be in smart phone. The best smart phone of the year.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews
1586623869-29477,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Udit Joshi,Nice phone,Reviewed in India on 3 September 2019,Super,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_312?ie=UTF8&pageNumber=312&reviewerType=all_reviews
1586596474-4214,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Narasimha,Great mobile,Reviewed in India on 29 May 2019,Best display,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_311?ie=UTF8&pageNumber=311&reviewerType=all_reviews
1586614370-19490,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Sachin Saraswat,Overpriced,Reviewed in India on 1 March 2020,Good,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_163?ie=UTF8&filterByStar=four_star&pageNumber=163&reviewerType=all_reviews
1586608943-11682,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Sudhir B. Jhala,Camera Shortcut,Reviewed in India on 31 January 2020,camera qualiy is fine but google camera shortcut required in setting manu itself.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_192?ie=UTF8&filterByStar=five_star&pageNumber=192&reviewerType=all_reviews
1586596339-3688,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,sumanth,Overall a good phone,Reviewed in India on 15 July 2019,"Pros:
1. Great screen quality with 90hz display
2. Faster finger print reader

Cons:
1. A bit heavy to hold
2. Camera could be better",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_258?ie=UTF8&pageNumber=258&reviewerType=all_reviews
1586605699-7637,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,Manu Francis Alengaden,Very bad,Reviewed in India on 6 November 2019,Not so good,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_153?ie=UTF8&filterByStar=critical&pageNumber=153&reviewerType=all_reviews
1586605655-7475,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,Jeet Pradhan,Buy it if u want a beautiful display ot else gp for 7t,Reviewed in India on 1 October 2019,"Okay... it's just plain bad... don't buy it better go for one plus 7t.They just killed their own flagship, i'm freaking disappointed for buying this. There's no mecro mode in it but  7t got it covered in 20 k cheaper than this crap. the display is amazing but everything else is fine not that good...same as 7t it even got better camera than 7 pro lol...with such a high price it only gives a curved display that's it.if u really want a beautiful display go for it...but if u're fine with a notch goo for 7t and save like 15-18k. I wish i could return this soo that i could buy the 7t and save myself some money. Wanted the best but the best got killed by its own flagship xD.just regrets.",2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_137?ie=UTF8&filterByStar=critical&pageNumber=137&reviewerType=all_reviews
1586605655-7478,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,amar jeet,Making fool to us,Reviewed in India on 21 July 2019,"One plus making fool to customer
Remember I'm not saying anything about amazon because it's the only way to buy products
But the one plus just making fool like if you bought 2nd latest device like 6t when you want to exchange to 1st latest device like 7pro they just give you 10k do you think your 6t is only value of 10k it's also one plus device
If you buy 7pro and want to upgrade with exchange after months one plus will offer you like 15k
Do you think it's worth
Just this Chinese company making fool to us
All components using in phone made by Samsung
Even most important parts like battery display many more",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_137?ie=UTF8&filterByStar=critical&pageNumber=137&reviewerType=all_reviews
1586596588-4620,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,NIKHIL,Good phone,Reviewed in India on 1 July 2019,Best phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_351?ie=UTF8&pageNumber=351&reviewerType=all_reviews
1586624259-30956,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Mrityunjay,Good package,Reviewed in India on 6 November 2019,Overall good package. Fingerprints reader is not that fast. And it hang when you playing heavy game like asfault or call of duty.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_407?ie=UTF8&pageNumber=407&reviewerType=all_reviews
1586605643-7450,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,JIGNESH,Better,Reviewed in India on 8 October 2019,Good,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_134?ie=UTF8&filterByStar=critical&pageNumber=134&reviewerType=all_reviews
1586596072-2610,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Mamatha Santhoshima A G,Happy,Reviewed in India on 16 June 2019,Super fine,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_150?ie=UTF8&pageNumber=150&reviewerType=all_reviews
1586609728-14441,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Tarak Nath Karmakar,Camera,Reviewed in India on 22 October 2019,Camera quality is just superb except color saturation,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_468?ie=UTF8&filterByStar=five_star&pageNumber=468&reviewerType=all_reviews
1586623001-28290,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Shivam Gupta,Camera quality is like apple IPHONE,Reviewed in India on 28 October 2019,Best phone in this price and camera quality is like apple phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_193?ie=UTF8&pageNumber=193&reviewerType=all_reviews
1586596323-3612,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Shwetha,gud,Reviewed in India on 22 August 2019,"gud but pre applied screen protection is very bad ,",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_251?ie=UTF8&pageNumber=251&reviewerType=all_reviews
1586610433-14798,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=three_star&reviewerType=all_reviews,Riyas Muhammed,Must Read the details. Screen not responding to my touch,Reviewed in India on 9 October 2019,"There is an issue were reported by my side. Which is ""screen not responding"" to my touch. Actually i have made a chat with one plus india team, as they have advised me to return/ replace the product.
1.Actually the phone now OK
2.At that time after updating the latest version of OS,(After 1 hr) the phone goes hung and the screen doesn't respond to my touch dont know what is the actual issue still now.
3.But the physical switches like power button, volume, silent mode and even face lock and finger print sensors are worked smoothly. Only the screen were not responds. I cant able to restart the phone also.
4.Then the one plus india team advised to remove the screen card , and i test it but no luck.
5.Then advised to press power button + volume down button (Factory data reset) till 20- 30 sec but no responding.
6.Finally i decide to go for replacement, at that time i realize  there is no replacement as becoz its out of stock(Not sure the reason).
7.For a last chance i just press Power button+ Volume up button god grace its restarted at the time and the issue cleared. But not sure which is due to the OS updation and all and don't know whether issue came again or not.
***Now the Phone is working Smoothly*** Only purchased on 09th OCt 2019. The review written on 10th Oct 2019.

Below Attached my first review

Purchased on 09th October 2019. After 1 hr of usage, suddenly the phone goes hung and the screen not responding to my touch. FTF!! Finger print and other buttons are working even i couldn't restart the phone also.Please help me..How can i fix it other wise i m going for replacement.",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=three_star&pageNumber=4&reviewerType=all_reviews
